Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient Precision,Lenient Recall,Lenient $F_1$,Average Precision,Average Recall,Average $F_1$,Accuracy,Tokens,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Instituce],2,3,Paum,Key,a,20130421_174240,256,7,178,7,0.5804988662131519,0.9481481481481482,0.7201125175808721,0.5963718820861678,0.9740740740740741,0.7398030942334739,0.5884353741496599,0.9611111111111111,0.729957805907173,0.0,0,-1,-1,62242,4445
[Instituce],2,4,Paum,Key,a,20130421_174240,275,11,165,1,0.6235827664399093,0.9581881533101045,0.7554945054945056,0.6258503401360545,0.9616724738675958,0.7582417582417583,0.6247165532879819,0.9599303135888502,0.756868131868132,0.0,0,-1,-1,59812,4616
[Instituce],2,5,Paum,Key,a,20130421_174240,442,28,145,13,0.7366666666666667,0.9151138716356108,0.8162511542012927,0.7583333333333333,0.9420289855072463,0.840258541089566,0.7475,0.9285714285714286,0.8282548476454293,0.0,0,-1,-1,55539,6164
[Instituce],2,6,Paum,Key,a,20130421_174240,329,15,129,3,0.7136659436008677,0.9481268011527377,0.8143564356435643,0.720173535791757,0.9567723342939481,0.8217821782178217,0.7169197396963123,0.9524495677233429,0.818069306930693,0.0,0,-1,-1,57505,4745
[Instituce],2,7,Paum,Key,a,20130421_174240,250,17,143,4,0.6297229219143576,0.922509225092251,0.748502994011976,0.6397984886649875,0.9372693726937269,0.7604790419161677,0.6347607052896725,0.929889298892989,0.7544910179640718,0.0,0,-1,-1,59095,3902
[Instituce],2,8,Paum,Key,a,20130421_174240,366,15,96,5,0.7837259100642399,0.9481865284974094,0.8581477139507621,0.7944325481798715,0.961139896373057,0.8698710433763188,0.7890792291220556,0.9546632124352332,0.8640093786635404,0.0,0,-1,-1,57042,5118
[Instituce],2,9,Paum,Key,a,20130421_174240,388,9,132,2,0.7432950191570882,0.9724310776942355,0.8425624321389794,0.7471264367816092,0.9774436090225563,0.8469055374592834,0.7452107279693487,0.9749373433583959,0.8447339847991314,0.0,0,-1,-1,57255,4866
[Instituce],2,10,Paum,Key,a,20130421_174240,399,49,164,3,0.7049469964664311,0.88470066518847,0.7846607669616519,0.7102473498233216,0.8913525498891353,0.7905604719764012,0.7075971731448764,0.8880266075388026,0.7876106194690266,0.0,0,-1,-1,55534,5151
[Instituce],2,1,Paum_pos_orth_sent,Key,a,20130421_174240,394,17,112,1,0.777120315581854,0.9563106796116505,0.8574537540805224,0.7790927021696252,0.9587378640776699,0.8596300326441786,0.7781065088757396,0.9575242718446602,0.8585418933623505,0.0,0,-1,-1,138389,10905
[Instituce],2,2,Paum_pos_orth_sent,Key,a,20130421_174240,343,5,144,5,0.6971544715447154,0.9716713881019831,0.8118343195266272,0.7073170731707317,0.9858356940509915,0.8236686390532545,0.7022357723577235,0.9787535410764873,0.8177514792899409,0.0,0,-1,-1,140498,11063
