Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient Precision,Lenient Recall,Lenient $F_1$,Average Precision,Average Recall,Average $F_1$,Accuracy,Tokens,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Instituce],2,6,Paum_pos_orth_sent,Key,a,20130421_112643,560,2,22,2,0.958904109589041,0.9929078014184397,0.975609756097561,0.9623287671232876,0.9964539007092199,0.9790940766550523,0.9606164383561644,0.9946808510638299,0.9773519163763067,0.0,0,-1,-1,122167,9672
[Instituce],2,7,Paum_pos_orth_sent,Key,a,20130421_112643,536,8,16,5,0.9622980251346499,0.97632058287796,0.969258589511754,0.9712746858168761,0.9854280510018215,0.9783001808318265,0.966786355475763,0.9808743169398908,0.9737793851717902,0.0,0,-1,-1,125848,10171
[Instituce],2,8,Paum_pos_orth_sent,Key,a,20130421_112643,507,4,14,32,0.9168173598553345,0.9337016574585635,0.9251824817518247,0.9746835443037974,0.992633517495396,0.9835766423357666,0.945750452079566,0.9631675874769797,0.9543795620437956,0.0,0,-1,-1,122779,10282
[Instituce],2,9,Paum_pos_orth_sent,Key,a,20130421_112643,417,11,11,6,0.9608294930875576,0.9608294930875576,0.9608294930875576,0.9746543778801844,0.9746543778801844,0.9746543778801844,0.967741935483871,0.967741935483871,0.967741935483871,0.0,0,-1,-1,123353,8422
[Instituce],2,10,Paum_pos_orth_sent,Key,a,20130421_112643,479,2,21,0,0.958,0.9958419958419958,0.9765545361875638,0.958,0.9958419958419958,0.9765545361875638,0.958,0.9958419958419958,0.9765545361875638,0.0,0,-1,-1,126332,10280
[Plne_zneni],3,1,Paum_pos,Key,a,20130421_121849,11,9,7,1,0.5789473684210527,0.5238095238095238,0.5500000000000002,0.631578947368421,0.5714285714285714,0.6,0.6052631578947368,0.5476190476190477,0.5750000000000001,0.0,0,-1,-1,80390,7019
[Plne_zneni],3,2,Paum_pos,Key,a,20130421_121849,15,2,6,0,0.7142857142857143,0.8823529411764706,0.7894736842105262,0.7142857142857143,0.8823529411764706,0.7894736842105262,0.7142857142857143,0.8823529411764706,0.7894736842105262,0.0,0,-1,-1,81786,5537
[Plne_zneni],3,3,Paum_pos,Key,a,20130421_121849,15,11,4,0,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.0,0,-1,-1,77107,7659
[Plne_zneni],3,4,Paum_pos,Key,a,20130421_121849,7,1,4,0,0.6363636363636364,0.875,0.7368421052631579,0.6363636363636364,0.875,0.7368421052631579,0.6363636363636364,0.875,0.7368421052631579,0.0,0,-1,-1,77925,7394
[Plne_zneni],3,5,Paum_pos,Key,a,20130421_121849,14,5,8,0,0.6363636363636364,0.7368421052631579,0.6829268292682926,0.6363636363636364,0.7368421052631579,0.6829268292682926,0.6363636363636364,0.7368421052631579,0.6829268292682926,0.0,0,-1,-1,78357,6879
[Plne_zneni],3,6,Paum_pos,Key,a,20130421_121849,13,5,6,0,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.0,0,-1,-1,78362,7006
[Plne_zneni],3,7,Paum_pos,Key,a,20130421_121849,13,8,3,0,0.8125,0.6190476190476191,0.7027027027027026,0.8125,0.6190476190476191,0.7027027027027026,0.8125,0.6190476190476191,0.7027027027027026,0.0,0,-1,-1,77987,7206
[Plne_zneni],3,8,Paum_pos,Key,a,20130421_121849,13,5,6,0,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.0,0,-1,-1,80467,7467
[Plne_zneni],3,9,Paum_pos,Key,a,20130421_121849,7,5,7,1,0.4666666666666667,0.5384615384615384,0.5,0.5333333333333333,0.6153846153846154,0.5714285714285715,0.5,0.5769230769230769,0.5357142857142858,0.0,0,-1,-1,83385,6241
