Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient $F_1$,Average $F_1$,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Plne_zneni],2,1,Paum_pos,Key,a,20121210_174658,0,2,0,0,1.0,0.0,0.0,0.0,0.0,-1,-1,43265,3745
[Plne_zneni],2,2,Paum_pos,Key,a,20121210_174658,0,0,1,0,0.0,1.0,0.0,0.0,0.0,-1,-1,42734,4148
[Plne_zneni],2,3,Paum_pos,Key,a,20121210_174658,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,-1,-1,42843,4448
[Plne_zneni],2,4,Paum_pos,Key,a,20121210_174658,0,1,0,0,1.0,0.0,0.0,0.0,0.0,-1,-1,44747,2700
[Plne_zneni],2,5,Paum_pos,Key,a,20121210_174658,0,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,43886,3183
[Plne_zneni],2,6,Paum_pos,Key,a,20121210_174658,0,1,0,0,1.0,0.0,0.0,0.0,0.0,-1,-1,43793,3246
[Plne_zneni],2,7,Paum_pos,Key,a,20121210_174658,0,3,0,0,1.0,0.0,0.0,0.0,0.0,-1,-1,43948,2839
[Plne_zneni],2,8,Paum_pos,Key,a,20121210_174658,0,4,1,0,0.0,0.0,0.0,0.0,0.0,-1,-1,43456,5152
[Plne_zneni],2,9,Paum_pos,Key,a,20121210_174658,0,3,0,0,1.0,0.0,0.0,0.0,0.0,-1,-1,43184,4214
[Plne_zneni],2,10,Paum_pos,Key,a,20121210_174658,0,1,1,0,0.0,0.0,0.0,0.0,0.0,-1,-1,43371,3634
[Rozhodnuti_soudu],3,1,Paum_small,Key,a,20121210_181254,83,6,3,4,0.9222222222222223,0.8924731182795699,0.9071038251366121,0.9508196721311476,0.9289617486338799,-1,-1,24323,1889
[Rozhodnuti_soudu],3,2,Paum_small,Key,a,20121210_181254,72,4,4,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,-1,-1,22941,1888
[Rozhodnuti_soudu],3,3,Paum_small,Key,a,20121210_181254,100,6,10,2,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.9272727272727271,0.9181818181818181,-1,-1,22658,2075
[Rozhodnuti_soudu],3,4,Paum_small,Key,a,20121210_181254,53,6,5,7,0.8153846153846154,0.803030303030303,0.8091603053435115,0.9160305343511451,0.8625954198473282,-1,-1,23372,1341
[Rozhodnuti_soudu],3,5,Paum_small,Key,a,20121210_181254,80,3,41,3,0.6451612903225806,0.9302325581395349,0.761904761904762,0.7904761904761904,0.7761904761904762,-1,-1,21546,2840
[Rozhodnuti_soudu],3,6,Paum_small,Key,a,20121210_181254,49,2,3,1,0.9245283018867925,0.9423076923076923,0.9333333333333333,0.9523809523809524,0.9428571428571428,-1,-1,23076,1530
[Rozhodnuti_soudu],3,7,Paum_small,Key,a,20121210_181254,60,6,1,8,0.8695652173913043,0.8108108108108109,0.8391608391608392,0.951048951048951,0.8951048951048951,-1,-1,22826,1702
[Rozhodnuti_soudu],3,8,Paum_small,Key,a,20121210_181254,80,9,2,5,0.9195402298850575,0.851063829787234,0.8839779005524862,0.9392265193370166,0.9116022099447514,-1,-1,22685,2091
[Rozhodnuti_soudu],3,9,Paum_small,Key,a,20121210_181254,121,10,15,5,0.8581560283687943,0.8897058823529411,0.8736462093862816,0.9097472924187726,0.8916967509025271,-1,-1,21671,2481
[Rozhodnuti_soudu],3,10,Paum_small,Key,a,20121210_181254,102,6,25,6,0.7669172932330827,0.8947368421052632,0.8259109311740891,0.8744939271255059,0.8502024291497975,-1,-1,21718,2371
[Rozhodnuti_soudu],3,1,Paum,Key,a,20121210_181254,86,6,0,1,0.9885057471264368,0.9247311827956989,0.9555555555555556,0.9666666666666666,0.961111111111111,-1,-1,31452,2417
[Rozhodnuti_soudu],3,2,Paum,Key,a,20121210_181254,71,5,1,0,0.9861111111111112,0.9342105263157895,0.9594594594594595,0.9594594594594595,0.9594594594594595,-1,-1,28035,2387
[Rozhodnuti_soudu],3,3,Paum,Key,a,20121210_181254,104,4,10,0,0.9122807017543859,0.9629629629629629,0.9369369369369369,0.9369369369369369,0.9369369369369369,-1,-1,27396,2606
[Rozhodnuti_soudu],3,4,Paum,Key,a,20121210_181254,55,4,2,7,0.859375,0.8333333333333334,0.8461538461538461,0.9538461538461539,0.9,-1,-1,28724,1702
[Rozhodnuti_soudu],3,5,Paum,Key,a,20121210_181254,80,2,32,4,0.6896551724137931,0.9302325581395349,0.7920792079207921,0.8316831683168318,0.8118811881188119,-1,-1,26041,3494
[Rozhodnuti_soudu],3,6,Paum,Key,a,20121210_181254,49,2,0,1,0.98,0.9423076923076923,0.9607843137254902,0.9803921568627451,0.9705882352941176,-1,-1,27973,2012
[Rozhodnuti_soudu],3,7,Paum,Key,a,20121210_181254,63,5,0,6,0.9130434782608695,0.8513513513513513,0.881118881118881,0.965034965034965,0.923076923076923,-1,-1,27879,2200
[Rozhodnuti_soudu],3,8,Paum,Key,a,20121210_181254,82,8,0,4,0.9534883720930233,0.8723404255319149,0.9111111111111112,0.9555555555555556,0.9333333333333333,-1,-1,27209,2683
[Rozhodnuti_soudu],3,9,Paum,Key,a,20121210_181254,127,6,19,3,0.8523489932885906,0.9338235294117647,0.8912280701754386,0.9122807017543859,0.9017543859649122,-1,-1,26881,3089
[Rozhodnuti_soudu],3,10,Paum,Key,a,20121210_181254,102,6,27,6,0.7555555555555555,0.8947368421052632,0.8192771084337349,0.8674698795180723,0.8433734939759037,-1,-1,27006,3011
[Rozhodnuti_soudu],3,1,Paum_pos,Key,a,20121210_181254,87,5,1,1,0.9775280898876404,0.9354838709677419,0.956043956043956,0.967032967032967,0.9615384615384615,-1,-1,45228,3494
[Rozhodnuti_soudu],3,2,Paum_pos,Key,a,20121210_181254,73,3,1,0,0.9864864864864865,0.9605263157894737,0.9733333333333333,0.9733333333333333,0.9733333333333333,-1,-1,44260,3495
[Rozhodnuti_soudu],3,3,Paum_pos,Key,a,20121210_181254,99,9,9,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,-1,-1,43855,3792
[Rozhodnuti_soudu],3,4,Paum_pos,Key,a,20121210_181254,60,5,2,1,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9457364341085271,0.937984496124031,-1,-1,45633,2402
[Rozhodnuti_soudu],3,5,Paum_pos,Key,a,20121210_181254,83,0,34,3,0.6916666666666667,0.9651162790697675,0.8058252427184466,0.8349514563106796,0.8203883495145631,-1,-1,41767,5180
[Rozhodnuti_soudu],3,6,Paum_pos,Key,a,20121210_181254,50,0,0,2,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,0.9807692307692308,-1,-1,44885,2870
[Rozhodnuti_soudu],3,7,Paum_pos,Key,a,20121210_181254,63,7,0,4,0.9402985074626866,0.8513513513513513,0.8936170212765957,0.950354609929078,0.9219858156028369,-1,-1,44698,3166
[Rozhodnuti_soudu],3,8,Paum_pos,Key,a,20121210_181254,83,5,0,6,0.9325842696629213,0.8829787234042553,0.907103825136612,0.9726775956284154,0.9398907103825137,-1,-1,43496,3900
[Rozhodnuti_soudu],3,9,Paum_pos,Key,a,20121210_181254,126,6,17,4,0.8571428571428571,0.9264705882352942,0.8904593639575972,0.9187279151943463,0.9045936395759717,-1,-1,42700,4617
[Rozhodnuti_soudu],3,10,Paum_pos,Key,a,20121210_181254,106,3,32,5,0.7412587412587412,0.9298245614035088,0.8249027237354085,0.8638132295719845,0.8443579766536965,-1,-1,43106,4431
[Rozhodnuti_soudu],3,1,Paum_afun,Key,a,20121210_181254,86,6,1,1,0.9772727272727273,0.9247311827956989,0.9502762430939227,0.9613259668508287,0.9558011049723757,-1,-1,50003,3651
[Rozhodnuti_soudu],3,2,Paum_afun,Key,a,20121210_181254,73,3,1,0,0.9864864864864865,0.9605263157894737,0.9733333333333333,0.9733333333333333,0.9733333333333333,-1,-1,47100,3635
